Strain_ID,Bioassay_ID,Host_ID,Host_Category,Host_Description,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original.score,score.classification,simplified.score,Genus,species
LK1282,BID22439,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22450,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22438,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1282,BID22442,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22443,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22441,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22455,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1282,BID22456,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1282,BID22444,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22445,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22460,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1282,BID22461,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Aspergillus flavus - PID14,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1282,BID22449,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22440,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22454,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22451,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22452,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22453,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22458,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22447,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22448,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1282,BID22457,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida sp. - PID36,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1282,BID22459,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Rothia,kristinae
LK1285,BID22465,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1285,BID22472,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22478,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22463,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22464,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1285,BID22473,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22467,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1285,BID22468,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22469,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22466,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1285,BID22471,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22474,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22475,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22470,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22477,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22462,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1285,BID22480,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1285,BID22481,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida sp. - PID36,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1285,BID22482,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22479,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1285,BID22485,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22476,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1285,BID22483,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Rothia,kristinae
LK1285,BID22484,p3-HID218,Human,Occiput,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1287,BID22520,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22510,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,2,zone of inhibition,1,Rothia,kristinae
LK1287,BID22513,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22519,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22515,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22511,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22514,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22526,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22531,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Rothia,kristinae
LK1287,BID22532,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1287,BID22512,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22521,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22522,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22523,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22524,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22525,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22518,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22529,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida sp. - PID36,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1287,BID22516,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22517,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22533,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22528,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1287,BID22530,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Rothia,kristinae
LK1287,BID22527,p3-HID217,Human,Nare,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Rothia,kristinae
LK1289,BID22546,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22555,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Corynebacterium,
LK1289,BID22550,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22551,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22554,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22549,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22539,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22556,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Corynebacterium,
LK1289,BID22552,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22553,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22544,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22545,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22536,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22548,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22534,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22535,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22540,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22537,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22538,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22543,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22557,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Aspergillus flavus - PID14,yes,no,,,0,no inhibition,0,Corynebacterium,
LK1289,BID22542,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22547,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1289,BID22541,p3-HID183,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Corynebacterium,
LK1299,BID22561,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22567,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22560,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22571,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22562,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22563,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22564,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22566,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22575,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK1299,BID22576,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1299,BID22565,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22558,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22559,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22581,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22570,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22573,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22574,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22568,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22572,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22577,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida sp. - PID36,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1299,BID22578,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0,Micrococcus,
LK1299,BID22569,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,yes,,,2,zone of inhibition,1,Micrococcus,
LK1299,BID22580,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2,Micrococcus,
LK1299,BID22579,p3-HID238,Human,Umbilicus,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,
LK1306,BID22586,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22585,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Mycobacterium smegmatis - PID1,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22593,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22600,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Candida albicans (K1) - PID39,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22583,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22584,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22594,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22599,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,3,complete inhibition,2,Micrococcus,luteus
LK1306,BID22588,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22589,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Enterococcus faecalis - PID41,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22590,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22587,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1,Micrococcus,luteus
LK1306,BID22595,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22596,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0,Micrococcus,luteus
LK1306,BID22603,p3-HID165,Human,Volar forearm,Brain Heart Infusion,2020-08-06,2020-08-13,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1,Micrococcus,luteus
