Bioassay_ID,Host_ID,Host_Category,Host_Description,Strain_ID,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original score,score classification,simplified score
BID19600,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID19601,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID19602,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID19603,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID19604,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID19605,p3-HID220,Human,Volar forearm,LK1128,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20302,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20303,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20304,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20305,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID20306,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID20307,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20308,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20309,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID20310,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20311,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20312,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20313,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20314,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20315,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20316,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20317,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20318,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20319,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID20320,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID20321,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID20322,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID20323,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID20324,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID20325,p3-HID235,Human,Back,LK1172,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7273,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7274,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7275,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Bacillus subtilis - PID29,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7276,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7277,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7278,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Staphylococcus epidermidis - PID18,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID7279,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7280,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID7281,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7282,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7283,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7284,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7285,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7286,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7287,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Proteus vulgaris - PID24,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7288,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7289,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7290,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7291,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Candida albicans (K1) - PID39,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7292,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Candida sp. - PID36,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7293,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7294,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7295,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7296,p3-HID152,Human,Umbilicus,LK400,Brain Heart Infusion,2020-02-21,2020-02-26,SAS,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7465,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7466,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7467,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7468,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Mycobacterium smegmatis - PID1,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7469,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7470,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7471,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7472,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID7473,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7474,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7475,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7476,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7477,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7478,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7479,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7480,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7481,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7482,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7483,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7484,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7485,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7486,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7487,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Trichoderma sp. - PID44,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7488,p3-HID144,Human,Umbilicus,LK405,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7513,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7514,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7515,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7516,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7517,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Norcardia corynebacteroides - PID5,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID7518,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7519,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7520,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7521,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7522,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7523,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7524,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7525,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7526,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7527,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7528,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7529,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID7530,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID7531,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID7532,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0
BID7533,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Trichosporon asahii - PID56,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID7534,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7535,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID7536,p3-HID145,Human,Toe web space,LK406,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Aspergillus flavus - PID14,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1
BID8593,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8594,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8595,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8596,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID8597,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8598,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8599,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8600,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8601,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8602,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8603,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8604,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8605,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8606,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8607,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8608,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8609,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8610,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
BID8611,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8612,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8613,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0
BID8614,p3-HID154,Human,Alar crease,LK432,Brain Heart Infusion,2020-02-25,2020-02-26,SAS,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2
