n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
210	210	35	1029	9016	18064	29277	22454	61748	2090556	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.4.fasta
117	117	20	1509	15076	29848	64022	43453	151591	2186637	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.5.fasta
88	88	13	1780	19802	44672	92260	77487	249517	2274601	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.6.fasta
50	50	5	1913	89750	226104	251704	183840	312989	2459415	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.7.fasta
991	991	300	1001	1421	2009	3020	2790	18392	1923202	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-17_S220_bin.8.fasta
18	18	4	8960	138950	193616	714182	309533	714182	2477385	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-18_S221_bin.1.fasta
159	159	32	1116	7818	15278	24463	17866	44200	1525424	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-18_S221_bin.2.fasta
579	579	139	1002	2656	4575	7246	5922	32091	2026731	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-19_S222_bin.1.fasta
1048	1048	343	1002	1276	1728	2550	2199	9465	1794686	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-19_S222_bin.2.fasta
666	666	157	1003	2552	4317	7100	5275	26667	2176707	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-19_S222_bin.3.fasta
67	67	11	2054	36503	68271	110017	83313	243097	2366591	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-19_S222_bin.4.fasta
148	148	27	1018	9676	17397	31597	22367	76948	1566461	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-19_S222_bin.5.fasta
54	54	10	1630	45498	75954	147114	95533	208027	2431753	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-20_S223_bin.1.fasta
240	240	43	1518	7056	14733	27626	18564	66293	2153525	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-20_S223_bin.2.fasta
172	172	39	1907	9139	15198	26541	19888	61847	2016644	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-21_S224_bin.1.fasta
1891	1891	630	988	1400	1939	2722	2238	10923	3481269	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-21_S224_bin.2.fasta
43	43	9	1654	53221	104287	140152	93167	182389	2319800	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-21_S224_bin.3.fasta
34	34	6	2800	60600	125327	225381	141444	310898	2072117	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-21_S224_bin.4.fasta
874	874	276	1001	1358	1830	3005	2411	15030	1592224	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-22_S225_bin.1.fasta
457	457	122	1513	3277	4983	8281	6280	21814	1989795	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-22_S225_bin.2.fasta
199	199	42	1649	9389	17056	27072	20230	74737	2246993	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-23_S226_bin.1.fasta
60	60	13	2364	40528	62008	86469	78584	239254	2406158	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-23_S226_bin.2.fasta
12	12	2	1070	135026	287798	514148	291884	514148	1583340	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-23_S226_bin.3.fasta
345	345	77	1501	5361	9737	15637	10908	34542	2306359	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-23_S226_bin.4.fasta
228	228	63	1505	3505	5171	8643	6125	14927	1014429	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-23_S226_bin.6.fasta
210	210	42	1547	6559	12488	21463	15158	42424	1702342	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-24_S227_bin.1.fasta
1018	1018	329	993	1309	1745	2579	2653	29663	1788336	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-24_S227_bin.2.fasta
14	14	2	5227	189167	630466	678370	429353	678370	2565774	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-25_S228_bin.1.fasta
1017	1017	313	1005	1657	2369	3407	2781	9905	2197409	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-26_S229_bin.1.fasta
203	203	28	1025	12995	28534	48268	30573	79682	2357022	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-26_S229_bin.2.fasta
34	34	5	1228	116206	176955	319650	214143	394710	2643076	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-26_S229_bin.3.fasta
439	439	148	1500	2196	3064	4116	3509	14992	1260454	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.1.fasta
340	340	86	1537	3440	5799	9418	7333	26944	1603573	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.2.fasta
640	640	155	1500	3447	5540	9653	7476	35453	2919163	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.3.fasta
846	846	208	1003	2747	4576	7457	5740	19177	3144627	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.4.fasta
328	328	63	1510	8490	15781	24306	18571	73465	3124510	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.5.fasta
383	383	96	1503	3880	6279	9729	7917	26274	1921213	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.6.fasta
281	281	55	1004	5906	11988	19681	14881	71675	2098117	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-27_S230_bin.7.fasta
496	496	159	1500	2147	2966	4190	3645	14984	1403764	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-28_S231_bin.1.fasta
46	46	10	2638	52111	66288	100805	85339	219142	2040274	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-28_S231_bin.2.fasta
103	103	20	1305	25496	42533	69585	49197	118233	2586177	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-28_S231_bin.3.fasta
297	297	53	1003	5494	10804	20811	14245	45208	2055922	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-29_S232_bin.1.fasta
176	176	30	1559	11558	20438	42291	29214	81038	2339739	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-29_S232_bin.2.fasta
448	448	136	1495	2400	3405	5202	4204	11800	1434167	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-29_S232_bin.3.fasta
363	363	81	1505	3765	6883	11634	8678	29396	1866575	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-30_S233_bin.1.fasta
100	100	19	1518	20011	31682	51207	39984	116901	1979446	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-30_S233_bin.2.fasta
304	304	67	1518	5182	9333	16138	11618	43038	2041867	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-30_S233_bin.3.fasta
376	376	73	1060	4843	9474	16524	12066	41797	2394775	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-30_S233_bin.4.fasta
52	52	7	1103	45882	87149	173902	109858	238856	2142037	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-31_S234_bin.1.fasta
41	41	7	1853	38535	79524	135927	87214	188702	1607895	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-31_S234_bin.2.fasta
23	23	4	1080	113289	187295	681594	309359	681594	2611482	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-31_S234_bin.3.fasta
100	100	20	1742	22899	38561	61930	45748	127548	2431142	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-32_S235_bin.1.fasta
410	410	95	1491	3591	5802	10614	8735	40905	2005265	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-32_S235_bin.2.fasta
991	991	299	990	1253	1579	2691	3268	29576	1707214	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-32_S235_bin.3.fasta
286	286	63	1100	6563	11162	18743	14940	64489	2403528	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.1.fasta
31	31	7	2662	62332	112747	163822	116519	216875	2063431	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.2.fasta
52	52	9	2296	38339	72981	143450	102646	257637	2269725	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.3.fasta
25	25	4	5002	113042	246736	346991	234046	438956	2522581	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.4.fasta
123	123	23	1246	11378	21210	33114	25637	64655	1594527	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.5.fasta
857	857	278	1001	1378	1875	2743	2321	9744	1569565	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.6.fasta
137	137	23	1002	16062	29083	53130	38609	110013	2363061	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-33_S236_bin.7.fasta
21	21	4	4309	109936	246737	323266	279442	590478	2458774	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-34_S237_bin.1.fasta
688	688	216	1500	2096	2934	4442	3800	27230	1935898	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-34_S237_bin.2.fasta
627	627	167	1007	1989	3199	5076	3965	17291	1716001	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-35_S238_bin.1.fasta
239	239	54	1027	5774	9527	15789	11212	33886	1617563	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-35_S238_bin.2.fasta
18	18	5	4432	153331	245896	295397	217846	327080	2465228	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-35_S238_bin.3.fasta
2135	2135	733	1001	1292	1675	2354	2045	11387	3572561	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-36_S239_bin.1.fasta
684	684	187	1001	1537	2310	4070	3174	15993	1471620	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-36_S239_bin.2.fasta
39	39	8	2567	60646	107196	157069	120465	296299	2525524	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-36_S239_bin.3.fasta
105	105	24	1614	23183	37870	49800	41931	121304	2510525	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.1.fasta
68	68	14	2965	34968	59836	96262	68957	193253	2395082	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.2.fasta
27	27	7	5259	80770	135027	192539	136950	260036	2322529	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.3.fasta
292	292	72	1508	3701	5923	10000	8178	25680	1459762	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.4.fasta
166	166	28	1013	12090	22651	35792	27308	88220	2091626	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.5.fasta
51	51	9	2077	42152	82537	124286	93402	223224	2285193	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.6.fasta
119	119	24	1446	10825	20347	35602	25519	70267	1620943	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.7.fasta
87	87	14	1038	27673	42793	67776	51513	149538	1923559	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-37_S240_bin.8.fasta
75	75	13	1590	28375	62317	94630	66085	136636	2373284	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-38_S165_bin.1.fasta
67	67	11	1961	22267	39745	80806	50207	113857	1497793	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-38_S165_bin.2.fasta
76	76	14	1544	29076	53373	96594	68092	167817	2420394	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-39_S166_bin.1.fasta
390	390	81	1508	5809	10272	19479	13691	51625	2877608	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-39_S166_bin.2.fasta
23	23	3	1558	78611	195266	514161	249205	514161	1640021	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-40_S167_bin.1.fasta
743	743	240	997	1396	1976	2908	2333	8229	1395432	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-40_S167_bin.2.fasta
57	57	13	1586	41916	62631	94401	73691	177056	2448626	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-40_S167_bin.3.fasta
729	729	200	1006	1722	2659	4410	3379	12710	1722074	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-40_S167_bin.4.fasta
352	352	84	1502	4206	7304	11448	8549	27053	1902571	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-40_S167_bin.6.fasta
557	557	168	1001	1725	2431	3646	3014	14403	1243928	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-41_S168_bin.1.fasta
103	103	14	1026	24871	53280	95548	73971	261212	2523978	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-41_S168_bin.2.fasta
25	25	6	2954	44418	59924	103174	70219	131828	1006386	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-41_S168_bin.3.fasta
204	204	46	1618	8055	14847	21902	16375	47192	2005757	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-42_S241_bin.1.fasta
818	818	215	1001	1765	2863	4622	3668	14171	2003551	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-42_S241_bin.2.fasta
664	664	163	1019	2445	4111	6403	5010	18768	2131504	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-42_S241_bin.3.fasta
113	113	16	2135	19013	37996	73357	55751	183069	2367622	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-42_S241_bin.4.fasta
281	281	60	1509	5959	10484	16629	13858	57500	2037027	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-43_S242_bin.1.fasta
90	90	17	1313	11515	22715	42746	29714	94993	1340652	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-43_S242_bin.2.fasta
697	697	194	1503	2629	4012	6645	5236	22557	2521146	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.1.fasta
50	50	9	1118	54104	95148	156088	111526	262030	2468440	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.10.fasta
213	213	44	1600	16652	29502	42748	36106	132470	3942651	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.11.fasta
191	191	34	2350	26556	48366	90685	63927	206423	5775957	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.12.fasta
123	123	20	1633	23939	45011	80414	61088	189986	3114211	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.2.fasta
388	388	116	1501	2565	3880	5797	4585	16520	1336561	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.3.fasta
788	788	177	1178	6131	10725	17421	13154	45633	6208174	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.4.fasta
76	76	11	1393	83227	153759	263795	165977	352989	5103510	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.5.fasta
513	513	144	1508	3001	4611	6954	5578	27933	2025495	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.6.fasta
692	692	148	1026	4724	8534	13950	10666	47069	4098847	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.7.fasta
987	987	296	1500	2123	2984	4912	3954	20167	2877026	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.8.fasta
120	120	23	1572	37835	62587	109254	74385	190302	4481578	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-44_S243_bin.9.fasta
494	494	102	1661	9185	16010	27332	21355	90703	5601740	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.1.fasta
163	163	33	1380	26827	41521	73871	53707	186300	4553950	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.10.fasta
97	97	14	1534	22430	51591	82051	69486	255152	2365173	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.2.fasta
415	415	90	1526	7889	13762	21829	17378	78283	3879887	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.3.fasta
521	521	105	1015	6050	11082	21259	15179	56383	4140052	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.4.fasta
137	137	23	1502	19446	42733	63995	51530	168286	3115163	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.5.fasta
702	702	177	1002	2168	3684	6310	4437	12871	2071450	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.6.fasta
948	948	282	1001	1454	2199	3425	2720	10284	1929511	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.7.fasta
1602	1602	384	1001	2406	4075	6741	5155	19576	5150071	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.8.fasta
85	85	15	1513	53879	98937	195415	129241	325894	4813789	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-45_S244_bin.9.fasta
301	301	54	1650	18167	41020	63156	45944	133957	6888671	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.1.fasta
1007	1007	357	992	1178	1458	2007	1947	10621	1535334	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.10.fasta
823	823	238	1004	1731	2581	3990	3177	12871	1907078	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.2.fasta
590	590	201	1507	1881	2477	3450	3166	17755	1471179	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.3.fasta
468	468	121	1004	1653	2787	4668	3769	18906	1118901	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.4.fasta
200	200	49	1185	6626	10791	15973	13542	38081	1664510	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.5.fasta
343	343	83	1501	3123	5429	9091	6959	19366	1479434	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.6.fasta
20	20	3	1468	185476	292509	621549	334988	621549	2483439	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.7.fasta
518	518	132	1001	3080	4828	7546	6120	22390	2052572	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.8.fasta
672	672	231	1002	1337	1752	2471	2091	8086	1167169	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-46_S245_bin.9.fasta
154	154	30	1537	13117	21809	36670	28285	81566	2260369	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-47_S246_bin.1.fasta
805	805	167	993	1775	3666	6605	5142	24620	2204131	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-47_S246_bin.2.fasta
80	80	14	1814	25026	48683	77444	62027	181423	2248936	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.1.fasta
20	20	4	4014	120900	244863	279840	269281	575165	2422265	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.2.fasta
11	11	3	4522	369256	377467	686609	429327	686609	2317901	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.3.fasta
769	769	254	996	1303	1770	2617	2143	8955	1334140	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.4.fasta
124	124	20	1658	18975	39807	63422	45851	130966	2453696	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.5.fasta
12	12	2	7898	211192	397862	733700	405957	733700	2152797	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.6.fasta
679	679	218	1001	1348	1853	2775	2301	9491	1227500	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-49_S248_bin.7.fasta
67	67	11	1405	34619	69455	123106	88049	213170	2508571	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-51_S250_bin.1.fasta
16	16	4	2432	154267	241371	332896	244004	407185	2134735	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-51_S250_bin.2.fasta
95	95	14	1554	25416	62896	86332	60088	149561	2413596	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-51_S250_bin.3.fasta
22	22	5	1713	90840	131484	323048	182122	350592	2169705	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-51_S250_bin.4.fasta
266	266	43	1041	9465	20491	35520	25714	81747	3080695	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-52_S251_bin.1.fasta
283	283	53	1501	5907	11231	22850	15337	48819	2173051	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-52_S251_bin.2.fasta
371	371	84	1507	4474	7575	12833	10148	41215	2122261	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-52_S251_bin.3.fasta
1020	1020	266	1004	1800	2906	4880	3959	23015	2579122	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-53_S252_bin.1.fasta
135	135	26	1200	15967	28484	41639	36575	98192	2462102	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-53_S252_bin.2.fasta
808	808	256	1001	1497	2122	3110	2542	9843	1605603	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-54_S253_bin.1.fasta
932	932	288	1001	1350	1805	2993	2503	11534	1697354	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-54_S253_bin.2.fasta
115	115	20	1687	20249	36425	53212	47759	137525	2383874	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-55_S254_bin.1.fasta
113	113	20	1657	17066	27480	56155	41159	154111	1997636	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-55_S254_bin.2.fasta
107	107	20	1511	21187	36542	58872	45887	131897	2430638	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-55_S254_bin.3.fasta
26	26	6	8694	73698	181607	241770	166248	295379	2427801	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-55_S254_bin.4.fasta
549	549	139	1002	2953	4973	7535	5792	22212	2085678	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-56_S255_bin.1.fasta
61	61	11	2197	34050	65721	92906	66410	144271	2004985	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-56_S255_bin.2.fasta
115	115	23	1361	8401	17043	30728	19809	42703	1295521	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-56_S255_bin.3.fasta
64	64	14	1609	32242	45168	78088	65561	178475	2206415	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-56_S255_bin.4.fasta
25	25	3	2124	119964	279850	415592	265966	477513	2344979	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-58_S257_bin.1.fasta
24	24	4	2040	63241	182686	252228	158339	266560	1605004	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-58_S257_bin.2.fasta
719	719	211	1002	1596	2517	3638	2874	9729	1564952	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-59_S258_bin.1.fasta
362	362	78	1518	4747	8589	15589	10746	36506	2255273	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-59_S258_bin.2.fasta
31	31	4	1767	40095	97494	210555	135214	284415	1581660	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-59_S258_bin.3.fasta
246	246	57	1761	5632	10356	16456	12403	36882	1852199	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-59_S258_bin.4.fasta
37	37	5	1949	119967	168813	333736	198229	365405	2482392	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-59_S258_bin.5.fasta
1017	1017	319	993	1426	2086	2956	2454	9437	1960029	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.1.fasta
911	911	201	1001	2096	3842	7087	5177	21698	2697669	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.2.fasta
421	421	108	1501	4367	7324	10630	8483	29993	2380212	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.3.fasta
23	23	4	1550	76810	159036	199603	144603	260922	1587034	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.4.fasta
67	67	13	1425	35795	56844	94603	63519	129013	2165491	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.5.fasta
193	193	39	1584	12490	21673	35127	25663	77436	2624216	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-60_S259_bin.6.fasta
151	151	28	1170	13331	24501	40778	28719	72660	2162734	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-61_S260_bin.1.fasta
17	17	2	3230	143268	353070	893343	447094	893343	2449344	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-61_S260_bin.2.fasta
190	190	39	1094	6112	11525	21050	15414	57972	1568445	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-61_S260_bin.3.fasta
45	45	8	1798	38520	66409	131161	76306	137754	1586717	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-62_S261_bin.1.fasta
467	467	119	1510	2815	4851	7958	5994	19312	1857499	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-62_S261_bin.2.fasta
84	84	13	1673	26557	51602	107070	82994	286658	2398333	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-62_S261_bin.3.fasta
400	400	87	1006	3845	6919	11583	8393	28072	1991441	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-62_S261_bin.4.fasta
90	90	10	1210	16813	50422	85861	68436	218662	1624473	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-63_S262_bin.1.fasta
91	91	14	1733	22943	44662	112005	71215	242790	2342374	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-63_S262_bin.2.fasta
222	222	53	1677	6487	11758	17084	13396	36309	1881646	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-63_S262_bin.3.fasta
582	582	162	1004	2163	3272	4981	4024	15783	1658365	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-63_S262_bin.4.fasta
926	926	246	1002	2129	3439	5480	4225	14627	2686727	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-63_S262_bin.5.fasta
163	163	32	1393	10230	18442	30525	21469	51224	1897533	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.1.fasta
76	76	8	1065	32360	97013	134953	80887	154290	2003788	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.2.fasta
142	142	32	1528	9138	14878	23599	19905	61870	1569156	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.3.fasta
160	160	52	2225	6145	8281	11221	9672	28280	1232021	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.4.fasta
96	96	21	3167	17945	32789	50530	40551	115848	2232698	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.5.fasta
145	145	30	1913	11123	19530	38938	27100	85343	1989708	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.6.fasta
137	137	26	1586	10896	19809	35874	27952	107168	1822104	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.7.fasta
119	119	31	2979	10935	15560	27775	21977	85864	1616808	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.8.fasta
108	108	22	2220	14247	26711	44642	31176	83017	1823921	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-64_S263_bin.9.fasta
66	66	11	1557	41638	76469	99418	84119	192513	2253673	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-65_S264_bin.1.fasta
43	43	7	2336	69280	107724	194288	139687	321217	2360987	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-65_S264_bin.2.fasta
224	224	42	1511	9043	17752	28840	21856	84408	2365582	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-67_S266_bin.1.fasta
553	553	138	1003	2755	4395	6810	5443	19929	1921652	MetaSPAdes_MegaWRAP_MAGs/LKMN002-3-67_S266_bin.2.fasta
