Source_Name,Strain_ID,Other_ID,Host_ID,Host_Category,Location,bioassay completed(Y/N),included in bioassay analysis (Y/N),genome sequenced (Y/N),genome dereplicated,Genus,species,Taxonomy_Notes,,Initial_Isolation_Date,Isolation_Method,Isolation_Media,Pure_Culture_Media,Isolation_Notes,Analysis_Type,spacer_2,Cryo_Storage_Date,Cryo_Storage_Type,Cryo_Storage_Creator,Freezer_Number,Rack_Number,Box_Number,Vial_Position,Storage_Notes,spacer_1,PMID,DOI,Notes,Record_Date,Record_Creator
Skin Microbiome Study,LK521,p3-SID827,KHID76,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,40,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK532,p3-SID608,KHID62,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,51,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK534,p3-SID670,KHID60,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,7,53,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK537,p3-SID821,KHID79,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,,,2019-07-29,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,7,56,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK541,p3-SID822,KHID79,Healthy Skin,Antecubital fossa,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,7,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK545,p3-SID660,KHID53,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,64,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK546,p3-SID659,KHID53,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,7,65,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK552,p3-SID640,KHID50,Healthy Skin,Alar crease,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,7,71,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK558,p3-SID674,KHID63,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,7,77,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK559,p3-SID673,KHID63,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,7,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK562,p3-SID871,KHID70,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^0,BL,BHI,,,,2019-08-06,,IKL,,,7,81,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK563,p3-SID777,KHID77,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,8,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK564,p3-SID710,KHID29,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,8,2,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK567,p3-SID613,KHID54,Healthy Skin,Volar forearm,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,8,5,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK568,p3-SID650,KHID53,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,8,6,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK573,p3-SID911,KHID71,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-31,10^0,BT,BHI,,,,2019-08-06,,IKL,,,8,11,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK575,p3-SID823,KHID76,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,8,13,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK576,p3-SID916,KHID72,Healthy Skin,Umbilicus,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-31,10^0,BH,BHI,,,,2019-08-06,,IKL,,,8,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK577,p3-SID633,KHID52,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,8,15,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK578,p3-SID887,KHID69,Healthy Skin,Back,Y,N,N,N,Micrococcus,,,,2019-07-29,10^0,BH,BHI,,,,2019-08-06,,IKL,,,8,16,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK581,p3-SID698,KHID26,Healthy Skin,Alar crease,Y,Y,N,N,Micrococcus,,,,2019-07-26,10^-1,BL,BHI,,,,2019-08-06,,IKL,,,8,19,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK582,p3-SID824,KHID76,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,8,20,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK584,p3-SID711,KHID29,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-06,,IKL,,,8,22,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK587,p3-SID651,KHID53,Healthy Skin,Back,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-06,,IKL,,,8,25,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK589,p3-SID585,KHID55,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-29,,IKL,,,8,27,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK598,p3-SID842,KHID78,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,,,2019-07-29,10^-1,BL,BHI,,,,2019-08-29,,IKL,,,8,36,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK621,p3-SID667,KHID60,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-29,,IKL,,,8,59,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK622,p3-SID668,KHID60,Healthy Skin,Occiput,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-29,,IKL,,,8,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK658,p3-SID706,KHID29,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,15,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK667,p3-SID808,KHID74,Healthy Skin,Alar crease,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,24,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK678,p3-SID802,KHID74,Healthy Skin,Alar crease,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BH,BHI,,,,2019-08-12,,IKL,,,9,35,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK680,p3-SID693,KHID29,Healthy Skin,Back,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,37,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK682,p3-SID692,KHID71,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-12,,IKL,,,9,39,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK683,p3-SID678,KHID61,Healthy Skin,Back,Y,Y,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BH,BHI,,,,2019-08-12,,IKL,,,9,40,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK689,p3-SID835,KHID76,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,46,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK695,p3-SID624,KHID62,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,16s by SAS 9/26/19,,2019-07-26,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,52,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK828,p3-SID1331,KHID81,Healthy Skin,Alar crease,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,23,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK829,p3-SID1297,KHID98,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,24,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK830,p3-SID1139,KHID92,Healthy Skin,Back,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,25,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK831,p3-SID1304,KHID108,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,B,BHI,,,,2019-10-28,,SAS,,,11,26,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK832,p3-SID1332,KHID81,Healthy Skin,Alar crease,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,27,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK839,p3-SID1222,KHID86,Healthy Skin,Antecubital fossa,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,34,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK840,p3-SID1318,KHID108,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,35,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK847,p3-SID1219,KHID86,Healthy Skin,Antecubital fossa,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,42,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK850,p3-SID1295,KHID98,Healthy Skin,Occiput,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,45,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK862,p3-SID1290,KHID97,Healthy Skin,Nares,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,57,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK863,p3-SID1214,KHID104,Healthy Skin,Alar crease,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,58,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK873,p3-SID1141,KHID92,Healthy Skin,Back,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,68,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK874,p3-SID1228,KHID97,Healthy Skin,Nares,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,B,BHI,,,,2019-10-28,,SAS,,,11,69,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK892,p3-SID1235,KHID111,Healthy Skin,Toe web space,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-11-15,,IKL,,,12,6,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK900,p3-SID1320,KHID108,Healthy Skin,Volar forearm,Y,N,N,N,Micrococcus,,,,2019-09-19,10^0,BD,BHI,,,,2019-11-15,,IKL,,,12,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK903,p3-SID1311,KHID108,Healthy Skin,Volar forearm,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,BT,BHI,,,,2019-11-15,,IKL,,,12,17,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK911,p3-SID1133,KHID106,Healthy Skin,Occiput,Y,Y,N,N,Micrococcus,,,,2019-09-19,10^0,B,BHI,,,,2019-11-15,,IKL,,,12,25,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK998,p3-SID1570,KHID122,Healthy Skin,Occiput,Y,Y,N,N,Micrococcus,,,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-11-23,,SAS,,,13,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1002,p3-SID1338,KHID125,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,35,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1007,p3-SID1420,KHID127,Healthy Skin,Toe web space,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,40,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1008,p3-SID1424,KHID130,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,41,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1009,p3-SID1373,KHID144,Healthy Skin,Alar crease,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,42,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1012,p3-SID1423,KHID129,Healthy Skin,Nares,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,45,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1014,p3-SID1334,KHID125,Healthy Skin,Antecubital fossa,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,47,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1018,p3-SID1337,KHID125,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,51,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1019,p3-SID1412,KHID125,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,52,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1022,p3-SID1333,KHID125,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,55,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1025,p3-SID1356,KHID144,Healthy Skin,Alar crease,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-11-23,,SAS,,,13,58,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1026,p3-SID1335,KHID125,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BT,BHI + Tween,,,,2019-11-23,,SAS,,,13,59,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1036,p3-SID1891,KHID132,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,13,69,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1048,p3-SID1866,KHID130,Healthy Skin,Occiput,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-11-27,,SAS,,,13,81,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1049,p3-SID1876,KHID131,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1050,p3-SID1863,KHID130,Healthy Skin,Occiput,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,2,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1051,p3-SID1865,KHID130,Healthy Skin,Occiput,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-11-27,,SAS,,,14,3,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1053,p3-SID1884,KHID131,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-11-27,,SAS,,,14,5,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1056,p3-SID1877,KHID131,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1070,p3-SID1875,KHID131,Healthy Skin,Back,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,22,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1072,p3-SID1843,KHID132,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-11-27,,SAS,,,14,24,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1073,p3-SID1889,KHID132,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-11-27,,SAS,,,14,25,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1090,p3-SID1582,KHID130,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,42,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1091,p3-SID1516,KHID143,Healthy Skin,Toe web space,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,43,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1099,p3-SID1548,KHID154,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,51,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1104,p3-SID1472,KHID124,Healthy Skin,Volar forearm,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,14,56,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1105,p3-SID1473,KHID124,Healthy Skin,Volar forearm,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,14,57,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1106,p3-SID1474,KHID124,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,14,58,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1113,p3-SID1600,KHID151,Healthy Skin,Toe web space,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,14,65,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1117,p3-SID1622,KHID155,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,69,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1121,p3-SID1456,KHID124,Healthy Skin,Volar forearm,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-16,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,14,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1145,p3-SID1576,KHID123,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-10,,SAS,,,15,16,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1147,p3-SID1578,KHID123,Healthy Skin,Back,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-10,,SAS,,,15,18,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1159,p3-SID1509,KHID140,Healthy Skin,Volar forearm,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BD,BHI + Tween,,,,2019-12-10,,SAS,,,15,30,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1173,p3-SID1296,KHID98,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BD,BHI + Tween,,,,2019-12-16,,SAS,,,15,44,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1206,p3-SID1703,KHID146,Healthy Skin,Occiput,Y,N,Y,N,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,15,77,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1207,p3-SID1705,KHID146,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,15,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1208,p3-SID1706,KHID146,Healthy Skin,Occiput,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,15,79,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1224,p3-SID1787,KHID148,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,16,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1231,p3-SID1805,KHID149,Healthy Skin,Antecubital fossa,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,B,BHI + Tween,,,,2019-12-20,,SAS,,,16,21,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1274,p3-SID1781,KHID148,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-24,,SAS,,,16,64,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1275,p3-SID1783,KHID148,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-17,10^0,BT,BHI + Tween,,,,2019-12-24,,SAS,,,16,65,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK1306,p3-SID980,KHID85,Healthy Skin,Volar forearm,Y,Y,Y,Y,Micrococcus,luteus,GTDB-tk by RS on 3/9/22,,2019-09-19,10^0,BT,BHI + Tween,,,,2019-12-27,,SAS,,,17,15,,,,,,2020-05-18 08:30,Shelby Sandstrom
