group	sample	bgc	gcf	dist
SMGC	SMGC_42	SMGC_42.c00001_NODE_8_...region001.gbk	246695	1108
SMGC	SMGC_42	SMGC_42.c00003_NODE_16...region001.gbk	246219	1335
SMGC	SMGC_494	SMGC_494.c00402_NODE_56...region001.gbk	244878	426
SMGC	SMGC_494	SMGC_494.c00030_NODE_34...region001.gbk	244878	786
SMGC	SMGC_494	SMGC_494.c00055_NODE_56...region001.gbk	246219	1030
SMGC	SMGC_494	SMGC_494.c00003_NODE_51...region001.gbk	244926	1031
EPIC	LK518	LK518_61.region001.gbk	244878	779
EPIC	LK518	LK518_4.region001.gbk	244878	1198
EPIC	LK518	LK518_13.region001.gbk	246697	1462
SMGC	SMGC_533	SMGC_533.c01200_NODE_95...region001.gbk	244878	199
SMGC	SMGC_533	SMGC_533.c00968_NODE_73...region001.gbk	246515	660
SMGC	SMGC_533	SMGC_533.c00914_NODE_69...region001.gbk	244878	199
SMGC	SMGC_533	SMGC_533.c00487_NODE_38...region001.gbk	244878	199
SMGC	SMGC_533	SMGC_533.c00454_NODE_37...region001.gbk	246515	576
SMGC	SMGC_533	SMGC_533.c00224_NODE_23...region001.gbk	245560	655
SMGC	SMGC_533	SMGC_533.c00159_NODE_20...region001.gbk	244878	313
SMGC	SMGC_533	SMGC_533.c00150_NODE_19...region001.gbk	245560	591
SMGC	SMGC_533	SMGC_533.c00124_NODE_18...region001.gbk	246515	495
SMGC	SMGC_533	SMGC_533.c00029_NODE_10...region001.gbk	244878	199
SMGC	SMGC_527	SMGC_527.c00009_NODE_16...region001.gbk	244878	1238
SMGC	SMGC_540	SMGC_540.c00030_NODE_18...region001.gbk	244878	834
EPIC	LK1034	LK1034_1.region001.gbk	244878	1431
EPIC	LK1034	LK1034_4.region001.gbk	244878	1175
SMGC	SMGC_194	SMGC_194.c00523_NODE_18...region001.gbk	244878	585
SMGC	SMGC_194	SMGC_194.c00499_NODE_17...region001.gbk	244893	623
SMGC	SMGC_194	SMGC_194.c00265_NODE_76...region001.gbk	244878	681
SMGC	SMGC_194	SMGC_194.c00170_NODE_46...region001.gbk	245086	828
SMGC	SMGC_194	SMGC_194.c00141_NODE_40...region001.gbk	244878	815
SMGC	SMGC_194	SMGC_194.c00048_NODE_18...region001.gbk	245979	1162
SMGC	SMGC_194	SMGC_194.c00001_NODE_83...region001.gbk	244878	495
SMGC	SMGC_98	SMGC_98.c00003_NODE_3_...region001.gbk	244878	1205
SMGC	SMGC_98	SMGC_98.c00020_NODE_20...region001.gbk	244878	738
SMGC	SMGC_98	SMGC_98.c00002_NODE_2_...region001.gbk	244878	1285
SMGC	SMGC_98	SMGC_98.c00001_NODE_1_...region001.gbk	247672	1014
SMGC	SMGC_98	SMGC_98.c00005_NODE_5_...region001.gbk	244878	832
SMGC	SMGC_98	SMGC_98.c00025_NODE_25...region001.gbk	245560	1068
SMGC	SMGC_98	SMGC_98.c00007_NODE_7_...region001.gbk	245666	1458
SMGC	SMGC_98	SMGC_98.c00001_NODE_1_...region002.gbk	246561	1855
SMGC	SMGC_98	SMGC_98.c00008_NODE_8_...region001.gbk	245891	968
SMGC	SMGC_292	SMGC_292.c00048_NODE_29...region001.gbk	244878	852
SMGC	SMGC_292	SMGC_292.c00033_NODE_15...region001.gbk	245024	961
SMGC	SMGC_86	SMGC_86.c00011_NODE_11...region002.gbk	246216	852
SMGC	SMGC_86	SMGC_86.c00018_NODE_18...region001.gbk	244878	668
SMGC	SMGC_86	SMGC_86.c00019_NODE_19...region001.gbk	245874	1129
SMGC	SMGC_86	SMGC_86.c00011_NODE_11...region001.gbk	245024	1062
SMGC	SMGC_86	SMGC_86.c00003_NODE_3_...region001.gbk	246219	1333
SMGC	SMGC_38	SMGC_38.c00055_NODE_58...region001.gbk	244878	440
SMGC	SMGC_38	SMGC_38.c00030_NODE_17...region001.gbk	244878	1215
SMGC	SMGC_38	SMGC_38.c00003_NODE_10...region001.gbk	246216	934
SMGC	SMGC_38	SMGC_38.c00021_NODE_11...region001.gbk	245874	1129
SMGC	SMGC_38	SMGC_38.c00012_NODE_43...region001.gbk	245656	936
SMGC	SMGC_38	SMGC_38.c00003_NODE_10...region002.gbk	245560	1265
EPIC	LK1390	LK1390_8.region001.gbk	247890	981
EPIC	LK1390	LK1390_16.region001.gbk	244878	961
EPIC	LK1390	LK1390_15.region001.gbk	246216	1042
EPIC	LK1390	LK1390_51.region001.gbk	246695	864
EPIC	LK1390	LK1390_10.region001.gbk	244878	787
EPIC	LK1390	LK1390_41.region001.gbk	245560	1303
EPIC	LK508	LK508_29.region001.gbk	247890	981
EPIC	LK508	LK508_15.region001.gbk	244878	961
EPIC	LK508	LK508_9.region001.gbk	246695	989
EPIC	LK508	LK508_7.region001.gbk	244878	981
EPIC	LK508	LK508_19.region001.gbk	246216	1447
EPIC	LK508	LK508_34.region001.gbk	245560	1500
SMGC	SMGC_216	SMGC_216.c00350_NODE_15...region001.gbk	246216	848
SMGC	SMGC_216	SMGC_216.c00339_NODE_13...region001.gbk	244893	675
SMGC	SMGC_216	SMGC_216.c00327_NODE_11...region001.gbk	244878	773
SMGC	SMGC_216	SMGC_216.c00326_NODE_11...region001.gbk	245086	881
SMGC	SMGC_216	SMGC_216.c00226_NODE_57...region001.gbk	244878	585
SMGC	SMGC_216	SMGC_216.c00207_NODE_51...region001.gbk	244878	495
SMGC	SMGC_216	SMGC_216.c00176_NODE_41...region001.gbk	244878	688
SMGC	SMGC_216	SMGC_216.c00152_NODE_33...region001.gbk	244878	1122
SMGC	SMGC_502	SMGC_502.c00048_NODE_69...region001.gbk	244878	508
SMGC	SMGC_247	SMGC_247.c00005_NODE_5_...region001.gbk	244878	812
SMGC	SMGC_247	SMGC_247.c00007_NODE_7_...region001.gbk	244878	1015
SMGC	SMGC_247	SMGC_247.c00003_NODE_3_...region001.gbk	246216	1842
SMGC	SMGC_193	SMGC_193.c00966_NODE_25...region001.gbk	245560	548
SMGC	SMGC_193	SMGC_193.c00890_NODE_23...region001.gbk	244878	593
SMGC	SMGC_193	SMGC_193.c00720_NODE_19...region001.gbk	244878	412
SMGC	SMGC_193	SMGC_193.c00673_NODE_18...region001.gbk	244878	426
SMGC	SMGC_193	SMGC_193.c00486_NODE_14...region001.gbk	244878	543
SMGC	SMGC_193	SMGC_193.c00293_NODE_92...region001.gbk	245560	614
SMGC	SMGC_193	SMGC_193.c00260_NODE_84...region001.gbk	244878	790
SMGC	SMGC_193	SMGC_193.c00162_NODE_58...region001.gbk	244893	678
SMGC	SMGC_62	SMGC_62.c00502_NODE_69...region001.gbk	245560	567
SMGC	SMGC_62	SMGC_62.c00466_NODE_59...region001.gbk	245560	537
SMGC	SMGC_62	SMGC_62.c00441_NODE_54...region001.gbk	245560	550
SMGC	SMGC_62	SMGC_62.c00413_NODE_48...region001.gbk	245560	662
SMGC	SMGC_62	SMGC_62.c00315_NODE_32...region001.gbk	244878	940
SMGC	SMGC_62	SMGC_62.c00311_NODE_32...region001.gbk	245560	728
SMGC	SMGC_62	SMGC_62.c00286_NODE_29...region001.gbk	245560	555
SMGC	SMGC_62	SMGC_62.c00268_NODE_28...region001.gbk	244878	841
SMGC	SMGC_62	SMGC_62.c00251_NODE_26...region001.gbk	245560	583
SMGC	SMGC_62	SMGC_62.c00249_NODE_26...region001.gbk	245560	569
SMGC	SMGC_62	SMGC_62.c00233_NODE_24...region001.gbk	245560	535
SMGC	SMGC_62	SMGC_62.c00231_NODE_23...region001.gbk	245560	491
SMGC	SMGC_62	SMGC_62.c00205_NODE_21...region001.gbk	246216	793
SMGC	SMGC_62	SMGC_62.c00174_NODE_18...region001.gbk	245560	881
SMGC	SMGC_62	SMGC_62.c00100_NODE_12...region001.gbk	244878	738
SMGC	SMGC_62	SMGC_62.c00067_NODE_11...region001.gbk	245666	940
SMGC	SMGC_62	SMGC_62.c00055_NODE_10...region001.gbk	244878	787
SMGC	SMGC_62	SMGC_62.c00005_NODE_34...region001.gbk	246125	1184
SMGC	SMGC_312	SMGC_312.c00210_NODE_12...region001.gbk	245666	775
SMGC	SMGC_312	SMGC_312.c00081_NODE_36...region001.gbk	245560	881
SMGC	SMGC_312	SMGC_312.c00018_NODE_90...region001.gbk	246216	1419
SMGC	SMGC_312	SMGC_312.c00030_NODE_15...region001.gbk	245560	1087
SMGC	SMGC_312	SMGC_312.c00009_NODE_43...region001.gbk	245255	1446
SMGC	SMGC_361	SMGC_361.c00057_NODE_49...region001.gbk	244878	554
SMGC	SMGC_361	SMGC_361.c00005_NODE_26...region001.gbk	244878	802
SMGC	SMGC_361	SMGC_361.c00013_NODE_58...region001.gbk	244878	1038
SMGC	SMGC_361	SMGC_361.c00001_NODE_6_...region001.gbk	244878	706
SMGC	SMGC_361	SMGC_361.c00012_NODE_56...region001.gbk	244878	732
SMGC	SMGC_361	SMGC_361.c00077_NODE_17...region001.gbk	245560	586
SMGC	SMGC_361	SMGC_361.c00039_NODE_21...region001.gbk	244878	1470
SMGC	SMGC_361	SMGC_361.c00072_NODE_12...region001.gbk	245560	762
SMGC	SMGC_361	SMGC_361.c00027_NODE_12...region001.gbk	244878	1101
SMGC	SMGC_361	SMGC_361.c00025_NODE_11...region001.gbk	245948	1105
SMGC	SMGC_361	SMGC_361.c00054_NODE_44...region001.gbk	247672	946
SMGC	SMGC_361	SMGC_361.c00034_NODE_17...region001.gbk	244926	1076
SMGC	SMGC_361	SMGC_361.c00003_NODE_12...region001.gbk	246125	965
SMGC	SMGC_361	SMGC_361.c00003_NODE_12...region002.gbk	244878	1614
SMGC	SMGC_361	SMGC_361.c00031_NODE_15...region001.gbk	246125	1110
SMGC	SMGC_361	SMGC_361.c00045_NODE_29...region001.gbk	246011	735
SMGC	SMGC_361	SMGC_361.c00033_NODE_16...region001.gbk	246125	1038
SMGC	SMGC_361	SMGC_361.c00030_NODE_14...region001.gbk	246448	956
EPIC	LK1031	LK1031_111.region001.gbk	245656	711
EPIC	LK1031	LK1031_86.region001.gbk	244878	945
EPIC	LK1031	LK1031_54.region001.gbk	244878	668
EPIC	LK1031	LK1031_14.region001.gbk	244878	825
EPIC	LK1031	LK1031_64.region001.gbk	245560	1061
EPIC	LK1031	LK1031_35.region001.gbk	246216	1685
EPIC	LK1031	LK1031_7.region001.gbk	244878	1072
EPIC	LK630	LK630_28.region001.gbk	244878	689
EPIC	LK630	LK630_50.region001.gbk	244878	1266
EPIC	LK630	LK630_30.region001.gbk	246216	1184
SMGC	SMGC_343	SMGC_343.c00003_NODE_5_...region001.gbk	244878	887
SMGC	SMGC_343	SMGC_343.c00006_NODE_15...region002.gbk	246216	950
SMGC	SMGC_343	SMGC_343.c00004_NODE_10...region001.gbk	244878	1208
SMGC	SMGC_343	SMGC_343.c00006_NODE_15...region001.gbk	245560	1304
SMGC	SMGC_343	SMGC_343.c00005_NODE_14...region001.gbk	245027	1205
EPIC	LK523	LK523_8.region001.gbk	244878	859
EPIC	LK523	LK523_7.region001.gbk	244878	695
EPIC	LK523	LK523_12.region001.gbk	244878	1339
EPIC	LK523	LK523_3.region001.gbk	245815	241
SMGC	SMGC_296	SMGC_296.c00006_NODE_10...region001.gbk	244878	426
SMGC	SMGC_296	SMGC_296.c00002_NODE_2_...region001.gbk	244878	917
SMGC	SMGC_296	SMGC_296.c00005_NODE_7_...region001.gbk	244878	1274
SMGC	SMGC_296	SMGC_296.c00038_NODE_11...region001.gbk	244995	959
SMGC	SMGC_296	SMGC_296.c00020_NODE_30...region001.gbk	244893	1627
SMGC	SMGC_296	SMGC_296.c00024_NODE_49...region001.gbk	247672	936
SMGC	SMGC_296	SMGC_296.c00016_NODE_26...region001.gbk	245303	1810
SMGC	SMGC_159	SMGC_159.c00185_NODE_28...region001.gbk	245560	560
SMGC	SMGC_159	SMGC_159.c00055_NODE_36...region001.gbk	247890	915
SMGC	SMGC_159	SMGC_159.c00065_NODE_51...region001.gbk	244878	410
SMGC	SMGC_159	SMGC_159.c00048_NODE_31...region001.gbk	246216	1239
SMGC	SMGC_159	SMGC_159.c00007_NODE_68...region001.gbk	246695	953
SMGC	SMGC_587	SMGC_587.c00034_NODE_98...region001.gbk	246216	1308
SMGC	SMGC_587	SMGC_587.c00014_NODE_37...region001.gbk	247890	1171
SMGC	SMGC_587	SMGC_587.c00007_NODE_10...region001.gbk	244878	1531
EPIC	LK533	LK533_10.region001.gbk	244878	859
EPIC	LK533	LK533_8.region001.gbk	244878	695
EPIC	LK533	LK533_3.region001.gbk	246216	1604
EPIC	LK533	LK533_7.region001.gbk	245815	275
EPIC	LK1027	LK1027_119.region001.gbk	244878	878
EPIC	LK1027	LK1027_38.region001.gbk	244878	619
EPIC	LK1027	LK1027_19.region001.gbk	247890	1017
EPIC	LK1027	LK1027_1.region001.gbk	244878	988
EPIC	LK1027	LK1027_100.region001.gbk	245936	1176
EPIC	LK1027	LK1027_72.region001.gbk	245560	1140
EPIC	LK1027	LK1027_31.region001.gbk	246216	1374
SMGC	SMGC_72	SMGC_72.c00021_NODE_21...region001.gbk	244878	598
SMGC	SMGC_72	SMGC_72.c00006_NODE_6_...region004.gbk	244878	533
SMGC	SMGC_72	SMGC_72.c00010_NODE_10...region001.gbk	244878	1031
SMGC	SMGC_72	SMGC_72.c00003_NODE_3_...region001.gbk	244878	966
SMGC	SMGC_72	SMGC_72.c00024_NODE_24...region001.gbk	244878	597
SMGC	SMGC_72	SMGC_72.c00013_NODE_13...region001.gbk	244878	644
SMGC	SMGC_72	SMGC_72.c00007_NODE_7_...region002.gbk	244878	861
SMGC	SMGC_72	SMGC_72.c00006_NODE_6_...region001.gbk	244878	909
SMGC	SMGC_72	SMGC_72.c00025_NODE_25...region001.gbk	246125	1387
SMGC	SMGC_72	SMGC_72.c00003_NODE_3_...region002.gbk	244878	1533
SMGC	SMGC_72	SMGC_72.c00004_NODE_4_...region002.gbk	245560	1640
SMGC	SMGC_72	SMGC_72.c00014_NODE_14...region001.gbk	245560	1500
SMGC	SMGC_72	SMGC_72.c00004_NODE_4_...region001.gbk	246125	1281
SMGC	SMGC_72	SMGC_72.c00020_NODE_20...region001.gbk	246175	591
SMGC	SMGC_72	SMGC_72.c00006_NODE_6_...region002.gbk	246125	1388
SMGC	SMGC_72	SMGC_72.c00002_NODE_2_...region001.gbk	245560	1666
SMGC	SMGC_72	SMGC_72.c00005_NODE_5_...region001.gbk	246513	502
SMGC	SMGC_72	SMGC_72.c00006_NODE_6_...region003.gbk	246339	943
SMGC	SMGC_72	SMGC_72.c00015_NODE_15...region001.gbk	245874	1755
SMGC	SMGC_72	SMGC_72.c00007_NODE_7_...region001.gbk	245017	1644
SMGC	SMGC_20	SMGC_20.c00022_NODE_26...region001.gbk	244878	739
SMGC	SMGC_20	SMGC_20.c00024_NODE_28...region001.gbk	244878	479
SMGC	SMGC_20	SMGC_20.c00018_NODE_17...region001.gbk	244878	866
SMGC	SMGC_20	SMGC_20.c00001_NODE_1_...region001.gbk	244878	1666
SMGC	SMGC_20	SMGC_20.c00006_NODE_19...region002.gbk	244878	897
SMGC	SMGC_20	SMGC_20.c00006_NODE_19...region001.gbk	245815	1535
SMGC	SMGC_20	SMGC_20.c00002_NODE_3_...region001.gbk	246216	1654
SMGC	SMGC_374	SMGC_374.c00080_NODE_59...region001.gbk	244878	557
SMGC	SMGC_374	SMGC_374.c00060_NODE_32...region001.gbk	246216	975
SMGC	SMGC_374	SMGC_374.c00049_NODE_26...region001.gbk	244878	763
EPIC	LK1024	LK1024_35.region001.gbk	246216	1173
EPIC	LK1024	LK1024_11.region001.gbk	244878	1290
SMGC	SMGC_491	SMGC_491.c00209_NODE_49...region001.gbk	244878	838
SMGC	SMGC_610	SMGC_610.c00059_NODE_14...region001.gbk	246216	904
SMGC	SMGC_610	SMGC_610.c00022_NODE_82...region001.gbk	245560	665
SMGC	SMGC_610	SMGC_610.c00012_NODE_67...region001.gbk	244878	1351
EPIC	LK1173	LK1173_38.region001.gbk	247890	981
EPIC	LK1173	LK1173_10.region001.gbk	244878	961
EPIC	LK1173	LK1173_22.region001.gbk	245373	1001
EPIC	LK1173	LK1173_15.region001.gbk	246216	1151
EPIC	LK1173	LK1173_53.region001.gbk	245560	1195
EPIC	LK1173	LK1173_8.region001.gbk	246695	989
EPIC	LK1173	LK1173_2.region001.gbk	244878	787
SMGC	SMGC_258	SMGC_258.c00284_NODE_27...region001.gbk	245666	722
SMGC	SMGC_258	SMGC_258.c00270_NODE_26...region001.gbk	244878	439
SMGC	SMGC_258	SMGC_258.c00199_NODE_17...region001.gbk	244878	852
SMGC	SMGC_258	SMGC_258.c00020_NODE_36...region001.gbk	247672	1261
SMGC	SMGC_266	SMGC_266.c00067_NODE_29...region001.gbk	244878	669
SMGC	SMGC_266	SMGC_266.c00071_NODE_30...region001.gbk	244878	989
SMGC	SMGC_266	SMGC_266.c00037_NODE_13...region001.gbk	246219	1074
SMGC	SMGC_266	SMGC_266.c00036_NODE_13...region001.gbk	245203	786
SMGC	SMGC_543	SMGC_543.c00061_NODE_10...region001.gbk	244878	816
SMGC	SMGC_543	SMGC_543.c00019_NODE_10...region001.gbk	246216	1075
SMGC	SMGC_543	SMGC_543.c00007_NODE_27...region001.gbk	246695	1044
SMGC	SMGC_543	SMGC_543.c00022_NODE_16...region001.gbk	246125	1340
SMGC	SMGC_543	SMGC_543.c00021_NODE_13...region001.gbk	244878	1496
SMGC	SMGC_543	SMGC_543.c00008_NODE_34...region001.gbk	246219	1713
EPIC	LK698	LK698_26.region001.gbk	244878	926
EPIC	LK698	LK698_3.region001.gbk	246695	879
EPIC	LK698	LK698_6.region001.gbk	246216	1247
EPIC	LK698	LK698_8.region001.gbk	245560	1148
EPIC	LK698	LK698_13.region001.gbk	246723	862
EPIC	LK938	LK938_71.region001.gbk	244878	732
EPIC	LK938	LK938_112.region001.gbk	246216	1018
EPIC	LK938	LK938_51.region001.gbk	245560	1088
SMGC	SMGC_280	SMGC_280.c00081_NODE_68...region001.gbk	244878	814
SMGC	SMGC_280	SMGC_280.c00030_NODE_24...region001.gbk	244878	994
SMGC	SMGC_280	SMGC_280.c00001_NODE_12...region001.gbk	245560	1692
SMGC	SMGC_147	SMGC_147.c00041_NODE_77...region001.gbk	244878	507
SMGC	SMGC_147	SMGC_147.c00024_NODE_36...region001.gbk	244878	1003
SMGC	SMGC_147	SMGC_147.c00006_NODE_18...region001.gbk	244878	1171
SMGC	SMGC_486	SMGC_486.c00483_NODE_10...region001.gbk	244878	514
SMGC	SMGC_486	SMGC_486.c00218_NODE_22...region001.gbk	244878	515
SMGC	SMGC_486	SMGC_486.c00128_NODE_12...region001.gbk	244878	743
SMGC	SMGC_486	SMGC_486.c00054_NODE_65...region001.gbk	244878	844
SMGC	SMGC_177	SMGC_177.c00075_NODE_28...region001.gbk	244878	967
SMGC	SMGC_116	SMGC_116.c00034_NODE_16...region001.gbk	244878	397
SMGC	SMGC_116	SMGC_116.c00095_NODE_61...region001.gbk	244878	665
SMGC	SMGC_116	SMGC_116.c00105_NODE_78...region001.gbk	245560	997
SMGC	SMGC_116	SMGC_116.c00026_NODE_13...region001.gbk	244878	690
SMGC	SMGC_116	SMGC_116.c00042_NODE_20...region001.gbk	244878	438
SMGC	SMGC_116	SMGC_116.c00007_NODE_55...region001.gbk	244878	568
SMGC	SMGC_116	SMGC_116.c00024_NODE_12...region001.gbk	245560	1200
SMGC	SMGC_116	SMGC_116.c00003_NODE_38...region001.gbk	246341	1077
EPIC	LK464	LK464_35.region001.gbk	246221	1019
EPIC	LK464	LK464_5.region001.gbk	244878	1007
EPIC	LK464	LK464_43.region001.gbk	244878	982
EPIC	LK464	LK464_2.region002.gbk	244878	1470
EPIC	LK464	LK464_7.region001.gbk	244878	898
EPIC	LK464	LK464_39.region001.gbk	244878	1072
EPIC	LK464	LK464_37.region001.gbk	247672	1134
EPIC	LK464	LK464_2.region001.gbk	245666	1109
EPIC	LK464	LK464_16.region001.gbk	246219	1197
EPIC	LK464	LK464_6.region001.gbk	246125	1395
SMGC	SMGC_335	SMGC_335.c00021_NODE_10...region001.gbk	244878	453
SMGC	SMGC_335	SMGC_335.c00017_NODE_37...region001.gbk	244878	578
SMGC	SMGC_335	SMGC_335.c00007_NODE_7_...region001.gbk	244878	829
SMGC	SMGC_335	SMGC_335.c00008_NODE_8_...region001.gbk	244878	1210
SMGC	SMGC_335	SMGC_335.c00019_NODE_48...region001.gbk	245874	1462
SMGC	SMGC_335	SMGC_335.c00006_NODE_6_...region001.gbk	246219	1070
SMGC	SMGC_335	SMGC_335.c00004_NODE_4_...region001.gbk	244926	1243
SMGC	SMGC_335	SMGC_335.c00015_NODE_18...region001.gbk	245712	807
SMGC	SMGC_303	SMGC_303.c00145_NODE_55...region001.gbk	244878	412
SMGC	SMGC_303	SMGC_303.c00115_NODE_42...region001.gbk	246216	1088
SMGC	SMGC_303	SMGC_303.c00009_NODE_52...region001.gbk	244878	864
SMGC	SMGC_303	SMGC_303.c00062_NODE_24...region001.gbk	245560	684
SMGC	SMGC_466	SMGC_466.c00054_NODE_20...region001.gbk	244878	540
SMGC	SMGC_466	SMGC_466.c00026_NODE_57...region001.gbk	244878	508
SMGC	SMGC_466	SMGC_466.c00001_NODE_61...region001.gbk	244878	982
SMGC	SMGC_466	SMGC_466.c00001_NODE_61...region002.gbk	245560	1179
SMGC	SMGC_582	SMGC_582.c00048_NODE_24...region001.gbk	244878	410
SMGC	SMGC_582	SMGC_582.c00039_NODE_20...region001.gbk	246515	797
SMGC	SMGC_582	SMGC_582.c00026_NODE_15...region001.gbk	244878	1116
SMGC	SMGC_547	SMGC_547.c00323_NODE_36...region001.gbk	244893	774
SMGC	SMGC_547	SMGC_547.c00319_NODE_36...region001.gbk	244878	606
SMGC	SMGC_547	SMGC_547.c00270_NODE_30...region001.gbk	245271	729
SMGC	SMGC_547	SMGC_547.c00155_NODE_18...region001.gbk	244878	520
SMGC	SMGC_547	SMGC_547.c00060_NODE_10...region001.gbk	244878	908
SMGC	SMGC_135	SMGC_135.c00313_NODE_64...region001.gbk	244878	735
SMGC	SMGC_135	SMGC_135.c00101_NODE_21...region001.gbk	247890	1201
SMGC	SMGC_145	SMGC_145.c00001_NODE_5_...region001.gbk	244878	850
SMGC	SMGC_145	SMGC_145.c00033_NODE_16...region001.gbk	244878	1543
SMGC	SMGC_145	SMGC_145.c00125_NODE_11...region001.gbk	245948	1144
SMGC	SMGC_145	SMGC_145.c00076_NODE_45...region001.gbk	244878	914
SMGC	SMGC_145	SMGC_145.c00011_NODE_37...region002.gbk	245936	1288
SMGC	SMGC_145	SMGC_145.c00011_NODE_37...region001.gbk	246515	1337
SMGC	SMGC_145	SMGC_145.c00013_NODE_42...region001.gbk	244926	1241
SMGC	SMGC_145	SMGC_145.c00004_NODE_10...region001.gbk	245560	858
SMGC	SMGC_145	SMGC_145.c00010_NODE_35...region001.gbk	246125	1471
SMGC	SMGC_145	SMGC_145.c00005_NODE_14...region001.gbk	245458	1484
SMGC	SMGC_17	SMGC_17.c00010_NODE_16...region001.gbk	244878	1545
EPIC	LK1018	LK1018_20.region001.gbk	247890	981
EPIC	LK1018	LK1018_15.region001.gbk	244878	961
EPIC	LK1018	LK1018_48.region001.gbk	246695	880
EPIC	LK1018	LK1018_1.region001.gbk	244878	981
EPIC	LK1018	LK1018_13.region001.gbk	246216	1425
EPIC	LK1018	LK1018_24.region001.gbk	245560	1500
SMGC	SMGC_222	SMGC_222.c00003_NODE_3_...region001.gbk	244878	859
SMGC	SMGC_222	SMGC_222.c00013_NODE_13...region001.gbk	244878	838
SMGC	SMGC_542	SMGC_542.c00158_NODE_24...region001.gbk	244878	322
SMGC	SMGC_151	SMGC_151.c00005_NODE_14...region001.gbk	246216	1159
SMGC	SMGC_151	SMGC_151.c00009_NODE_27...region001.gbk	245024	1071
SMGC	SMGC_151	SMGC_151.c00006_NODE_16...region001.gbk	245560	1148
SMGC	SMGC_91	SMGC_91.c00028_NODE_28...region001.gbk	244878	849
SMGC	SMGC_91	SMGC_91.c00027_NODE_27...region001.gbk	245560	938
SMGC	SMGC_91	SMGC_91.c00002_NODE_2_...region002.gbk	244878	1216
SMGC	SMGC_91	SMGC_91.c00006_NODE_6_...region001.gbk	245560	1404
SMGC	SMGC_91	SMGC_91.c00013_NODE_13...region001.gbk	245024	973
SMGC	SMGC_91	SMGC_91.c00002_NODE_2_...region001.gbk	246219	1112
SMGC	SMGC_34	SMGC_34.c00008_NODE_24...region001.gbk	245936	1055
SMGC	SMGC_34	SMGC_34.c00013_NODE_70...region001.gbk	246216	1401
SMGC	SMGC_34	SMGC_34.c00001_NODE_2_...region001.gbk	244878	1335
SMGC	SMGC_34	SMGC_34.c00002_NODE_6_...region001.gbk	245560	1624
SMGC	SMGC_551	SMGC_551.c00023_NODE_52...region001.gbk	246216	1077
SMGC	SMGC_388	SMGC_388.c00009_NODE_45...region001.gbk	244878	611
SMGC	SMGC_388	SMGC_388.c00010_NODE_52...region001.gbk	244878	636
SMGC	SMGC_388	SMGC_388.c00023_NODE_17...region001.gbk	244878	1283
SMGC	SMGC_388	SMGC_388.c00063_NODE_94...region001.gbk	247672	1143
SMGC	SMGC_388	SMGC_388.c00054_NODE_76...region001.gbk	246515	1163
SMGC	SMGC_388	SMGC_388.c00007_NODE_33...region001.gbk	244878	1064
SMGC	SMGC_388	SMGC_388.c00031_NODE_31...region001.gbk	246125	1088
SMGC	SMGC_388	SMGC_388.c00005_NODE_20...region001.gbk	244926	1484
SMGC	SMGC_539	SMGC_539.c00001_NODE_8_...region001.gbk	244878	934
SMGC	SMGC_539	SMGC_539.c00025_NODE_30...region001.gbk	245560	1063
EPIC	LK479	LK479_12.region001.gbk	244878	987
EPIC	LK479	LK479_20.region001.gbk	244878	821
EPIC	LK479	LK479_34.region001.gbk	246221	909
EPIC	LK479	LK479_1.region001.gbk	244878	1314
EPIC	LK479	LK479_6.region001.gbk	244878	1057
EPIC	LK479	LK479_5.region001.gbk	245671	1282
EPIC	LK479	LK479_2.region002.gbk	244878	1066
EPIC	LK479	LK479_2.region001.gbk	244878	1747
EPIC	LK479	LK479_7.region001.gbk	246832	1095
EPIC	LK479	LK479_9.region001.gbk	245671	1521
EPIC	LK479	LK479_7.region002.gbk	245560	1426
EPIC	LK479	LK479_4.region001.gbk	246219	1419
SMGC	SMGC_432	SMGC_432.c00458_NODE_79...region001.gbk	244878	690
SMGC	SMGC_347	SMGC_347.c00047_NODE_13...region001.gbk	244878	519
SMGC	SMGC_413	SMGC_413.c00227_NODE_77...region001.gbk	245666	822
SMGC	SMGC_413	SMGC_413.c00133_NODE_29...region001.gbk	244878	919
SMGC	SMGC_413	SMGC_413.c00071_NODE_13...region001.gbk	246216	1425
SMGC	SMGC_413	SMGC_413.c00054_NODE_10...region001.gbk	244878	958
SMGC	SMGC_413	SMGC_413.c00041_NODE_88...region001.gbk	244878	1246
SMGC	SMGC_413	SMGC_413.c00064_NODE_12...region001.gbk	246697	1324
SMGC	SMGC_259	SMGC_259.c00200_NODE_29...region001.gbk	244893	684
SMGC	SMGC_259	SMGC_259.c00002_NODE_41...region001.gbk	244926	1119
SMGC	SMGC_248	SMGC_248.c00001_NODE_1_...region001.gbk	246216	1384
EPIC	LK488	LK488_36.region001.gbk	245656	820
EPIC	LK488	LK488_7.region001.gbk	244878	889
SMGC	SMGC_311	SMGC_311.c00043_NODE_20...region001.gbk	246216	1040
SMGC	SMGC_268	SMGC_268.c00082_NODE_14...region001.gbk	245560	656
SMGC	SMGC_268	SMGC_268.c00005_NODE_5_...region001.gbk	246216	826
SMGC	SMGC_268	SMGC_268.c00017_NODE_17...region001.gbk	245671	1517
SMGC	SMGC_268	SMGC_268.c00009_NODE_9_...region001.gbk	244878	915
